id,name,description,neighborhood_overview,host_id,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_eoy,number_of_reviews_ly,estimated_occupancy_l365d,estimated_revenue_l365d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month,city
1233376686918871816,Familiehuis in Amsterdam-Noord,"Are you looking for a temporary house from the end of December to the end of January? Look no further! Our family home in Amsterdam-Noord is available. It is ideally located, in a quiet neighborhood 10 minutes by bike from the ferry that takes you to Amsterdam Central and 5 minutes by bike from the former bustling NDSM shipyard.<br /><br />You can park for free in front of the door. The garden office is perfect for weeks from home.",,202021636,Laura,2018-07-13,Netherlands,"cat lover, interested in culture and languages",within an hour,100%,50%,f,,1.0,2.0,['phone'],t,t,,Noord-West,52.41569,4.90678,Entire home,Entire home/apt,4,1.0,1 bath,2.0,2.0,"[""Baby safety gates"", ""Coffee maker: espresso machine"", ""Freezer"", ""Wine glasses"", ""Bathtub"", ""Central heating"", ""Kitchen"", ""Barbecue utensils"", ""Hangers"", ""Rice maker"", ""Free dryer \u2013 In unit"", ""Other stove"", ""Hot water kettle"", ""Bed linens"", ""Lockbox"", ""Baby monitor"", ""Dishes and silverware"", ""Backyard"", ""Dishwasher"", ""TV with Netflix"", ""Washer"", ""Hot water"", ""Books and reading material"", ""Wifi"", ""Baking sheet"", ""Microwave"", ""Self check-in"", ""Outlet covers"", ""Iron"", ""Free street parking"", ""Hair dryer"", ""Refrigerator"", ""Dedicated workspace"", ""Smoke alarm"", ""Cleaning products"", ""Children\u2019s books and toys for ages 0-2 years old"", ""Blender"", ""Dining table"", ""Clothing storage"", ""Changing table"", ""Sound system"", ""Oven"", ""Crib""]",176.0,t,0,0,0,61,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,Amsterdam
1036701941547915574,Luxurious house in Amsterdam,"Big luxurious house in Amsterdam on a new island, the house is close to the beach IJburg. The house is designed from scratch by myself. <br />The house has two sleepingrooms with doublebeds. There is one office room and a huge living and open kitchen.",,10580499,Nick,2013-12-12,"Amsterdam, Netherlands","Travelled myself around the world. Always interested in meeting new people and appreciate learning from other cultures. 
 Will be happy to host you at my house.",within an hour,100%,100%,f,,1.0,1.0,"['email', 'phone']",t,t,,IJburg - Zeeburgereiland,52.35142032202778,5.012238103074769,Entire rental unit,Entire home/apt,4,2.0,2 baths,2.0,2.0,"[""Paid parking lot on premises \u2013 1 space"", ""Dedicated workspace"", ""Smoke alarm"", ""Heating"", ""Washer"", ""Hot water"", ""TV"", ""Carbon monoxide alarm"", ""Exterior security cameras on property"", ""Wifi"", ""Private backyard"", ""Essentials"", ""Fire extinguisher"", ""Kitchen"", ""Free dryer""]",215.0,t,13,13,13,13,2,1,1,13.0,0.0,8.0,1720.0,2023-12-29,2025-02-16,4.0,5.0,3.5,4.0,5.0,4.5,4.0,0.14,Amsterdam
19070264,Authentic apartment with a view on the canal,"An cosy authentic romantic apartment with a view on the canal. Its situated in a quiet street and close to the famous Vondelpark,leidse plein,foodhallen complex and museums such as Rijks,Van Gogh and Stedelijk<br />Restaurants and bars within 200 mtrs walk to the public transport. <br />Old-west is one of the most famous divers neighbourhoods in town. You find almost everything! This multi-culti area, with laid back attitude,is home to cool mix ofstores and many hotspots.","Lovely romantic apartment with a view on the canal and the sun coming in. From the front side of the apartment you can see the boats passing by in the canal.Very quiet neighbourhood for a good sleep and also nearby the public transport, city center and famous spots.",110039530,Xander,2017-01-05,,,within an hour,100%,91%,t,,1.0,1.0,"['email', 'phone']",t,t,"Amsterdam, Noord-Holland, Netherlands",De Baarsjes - Oud-West,52.363,4.86704,Entire rental unit,Entire home/apt,2,1.5,1.5 baths,1.0,1.0,"[""Canal view"", ""Paid parking off premises"", ""Coffee maker"", ""Kitchen"", ""Dryer"", ""Shampoo"", ""Long term stays allowed"", ""Hangers"", ""Heating"", ""TV with standard cable"", ""Indoor fireplace"", ""Patio or balcony"", ""Luggage dropoff allowed"", ""Bed linens"", ""Fire extinguisher"", ""Cooking basics"", ""Dishwasher"", ""Stove"", ""Washer"", ""Hot water"", ""Wifi"", ""Baking sheet"", ""Waterfront"", ""Host greets you"", ""Microwave"", ""Shower gel"", ""Hair dryer"", ""Refrigerator"", ""Smoke alarm"", ""First aid kit"", ""Essentials"", ""Oven"", ""Dishes and silverware""]",137.0,t,3,6,15,29,115,29,0,29.0,29.0,226.0,30962.0,2017-10-29,2025-01-02,4.9,4.92,4.86,4.95,4.97,4.87,4.71,1.29,Amsterdam
8749341,Centre - Rooftop Terrace & Unique Colorful Room,Central location. Large private to guests rooftop terrace. Picturesce views. 400 year old house in traditional Amsterdam architecture. Comfortable high quality double bed. Uniquely decorated colourful room. 8 minutes walking distance from central station. Walking distance to all the major attractions. 30 minutes travel from airport. Safe neighbourhood. Historic city centre of Amsterdam experience. Walking distance to Beurs van Berlage and the conservatory. Excellent Wifi connection.,"The house is in the centre of Amsterdam one street away from the red light district. Just around the corner of the house is a castle called ""de Waag"" which has an interesting history to it. Around the castle are lots of nice pubs and restaurants where you can enjoy a meal and some Dutch and Belgium beer in a cosy environment. <br /><br />Rumours that Amsterdam is dangerous or dodgy are not true. It is a very safe area also at night time and for women on the street by themselves.",45891368,Sas,2015-10-06,"Amsterdam, Netherlands",Hello I'm Sas! I grew up in the centre of Amsterdam where me and my Dad turned my old bedroom into an Airbnb. It has been awesome to share this space with guests from all over the world. Everyone is welcome in our home from all walks of life. Using airbnb gives a personal touch to travel which is why we love to use this platform. ,within an hour,100%,100%,t,Nieuwmarkt en Lastage,1.0,1.0,"['email', 'phone']",t,t,"Amsterdam, Noord-Holland, Netherlands",Centrum-Oost,52.37254,4.90382,Private room in home,Private room,2,1.0,1 shared bath,1.0,1.0,"[""Canal view"", ""Outdoor dining area"", ""City skyline view"", ""Paid parking off premises"", ""Coffee maker"", ""Shampoo"", ""Long term stays allowed"", ""Heating"", ""Garden view"", ""Luggage dropoff allowed"", ""Bed linens"", ""Fire extinguisher"", ""Hot water"", ""Wifi"", ""Host greets you"", ""Outdoor furniture"", ""Hair dryer"", ""Private patio or balcony"", ""Refrigerator"", ""Dedicated workspace"", ""Smoke alarm"", ""TV"", ""Carbon monoxide alarm"", ""First aid kit"", ""Essentials"", ""Extra pillows and blankets"", ""Dishes and silverware""]",124.0,t,10,21,47,135,509,79,4,135.0,76.0,255.0,31620.0,2015-11-09,2025-02-23,4.94,4.97,4.95,4.98,4.96,4.99,4.8,4.49,Amsterdam
36997955,Cosy apartment in Amstedam Noord,"This lovely apartment in amstedam noord is completely new. It has one bedroom with queen bed, one big bathroom and a really bright open space with living room and kitchen. The best is the balcony facing south, so you can be sure to enjoy the evening sun.","Amsterdam Noord is a really quiet and authentic place, yet really hipster with many bars and amazing places, far away from the mass tourism in Amstedam. <br />All my favourite bars, restaurants and places are definitely in Amsterdam Noord!",62718797,Carola,2016-03-13,"Amsterdam, Netherlands",,within a day,100%,100%,f,,1.0,1.0,"['email', 'phone']",t,t,"Amsterdam, Noord-Holland, Netherlands",Oud-Noord,52.4005,4.91412,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Private entrance"", ""Body soap"", ""Freezer"", ""Wine glasses"", ""Toaster"", ""Conditioner"", ""Kitchen"", ""Shampoo"", ""Coffee maker"", ""Paid parking on premises"", ""Long term stays allowed"", ""Hangers"", ""Laundromat nearby"", ""Heating"", ""Hot water kettle"", ""Patio or balcony"", ""Luggage dropoff allowed"", ""Bed linens"", ""Cooking basics"", ""Stove"", ""Washer"", ""Hot water"", ""Wifi"", ""Baking sheet"", ""Microwave"", ""Shower gel"", ""Denon Bluetooth sound system"", ""High chair"", ""Iron"", ""Coffee"", ""Hair dryer"", ""TV with Chromecast"", ""Oven"", ""Refrigerator"", ""Dedicated workspace"", ""Smoke alarm"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Room-darkening shades"", ""Essentials"", ""Extra pillows and blankets"", ""Drying rack for clothing"", ""Blender"", ""Dining table"", ""Mosquito net"", ""Dishes and silverware""]",180.0,t,0,8,8,8,13,3,0,8.0,3.0,23.0,4140.0,2019-12-30,2025-01-03,4.85,4.92,4.92,5.0,5.0,4.46,4.77,0.21,Amsterdam
49833727,"Bed & Beach A’dam, private bathroom + Free Parking","Welcome at Bed & Beach Amsterdam, We have a bed for the night, with private bathroom and free car parking. The room is separated from the rest of the house, so very quiet. <br />Our house was built in 2020 on a new created island in Amsterdam; Centrumeiland. It is near the new Amsterdam Beach. This is a quiet area where many families live.<br /><br />—> We don’t serve breakfast, but there is a refrigerator you can use.",,10657186,Annika,2013-12-16,"Amsterdam, Netherlands","Hi, we are Annika and Bart and with our two boys we live Amsterdam IJburg. We love the city but also the quiet suburb of our neighborhood. It's the best of both worlds. 
",within an hour,100%,100%,t,,1.0,1.0,"['email', 'phone']",t,t,,IJburg - Zeeburgereiland,52.35144652018177,5.0147795118298575,Private room in bed and breakfast,Private room,2,1.0,1 private bath,1.0,1.0,"[""Free parking on premises"", ""Body soap"", ""Wine glasses"", ""Coffee maker: Nespresso"", ""Hangers"", ""Heating"", ""Hot water kettle"", ""Fast wifi \u2013 73 Mbps"", ""Bed linens"", ""Hot water"", ""Waterfront"", ""Host greets you"", ""Microwave"", ""Portable fans"", ""Coffee"", ""Hair dryer"", ""TV with Chromecast"", ""Refrigerator"", ""Ethernet connection"", ""Smoke alarm"", ""Shared beach access"", ""Essentials"", ""Clothing storage: closet"", ""Dishes and silverware""]",86.0,t,20,24,52,96,102,41,4,96.0,42.0,255.0,21930.0,2021-05-30,2025-02-14,4.93,4.95,4.96,4.98,5.0,4.59,4.82,2.23,Amsterdam
1063743133961589373,Idyllic apartment in Amsterdam,"Enjoy an comfortable yet stylish experience in our idyllic apartment in one of the most vibrant neighborhoods of Amsterdam (West/Jordaan). The apartment has everything you need, an amazing large bed, and on top of that, all the best restaurants and bars are walking distance. If the weather allows it, our rooftop even allows for a great BBQ and some great views.",,101175570,Lolo,2016-10-25,"Bilthoven, Netherlands",,a few days or more,0%,50%,f,,1.0,1.0,"['email', 'phone']",t,t,,Westerpark,52.3751,4.87325,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,0.0,"[""Body soap"", ""Coffee maker: espresso machine"", ""Freezer"", ""Wine glasses"", ""Toaster"", ""Outdoor dining area"", ""Bathtub"", ""Paid parking off premises"", ""BBQ grill"", ""Central heating"", ""Kitchen"", ""Barbecue utensils"", ""Air conditioning"", ""Hangers"", ""Laundromat nearby"", ""Free dryer \u2013 In unit"", ""Hot water kettle"", ""Patio or balcony"", ""Bed linens"", ""Fire extinguisher"", ""Cooking basics"", ""Dishwasher"", ""Washer"", ""Hot water"", ""Books and reading material"", ""Wifi"", ""Trash compactor"", ""Microwave"", ""Portable fans"", ""Iron"", ""Coffee"", ""Housekeeping available 3 hours a day, every day - available at extra cost"", ""Board games"", ""Refrigerator"", ""Smoke alarm"", ""TV"", ""Room-darkening shades"", ""Drying rack for clothing"", ""Blender"", ""Dining table"", ""Clothing storage: closet"", ""Oven"", ""Dishes and silverware""]",203.0,t,0,0,0,121,2,2,0,61.0,2.0,16.0,3248.0,2024-10-02,2024-10-17,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.39,Amsterdam
6819536,Canal View bed-no-breakfast,,"The apartment is located in a quiet area (even at night) in the old centre of Amsterdam.<br />Within a few minutes walking you will find the Maritime Museum, Artis Zoo, Jewish Historical Museum, Rembrandt House, Resistance Museum, National Holocaust Museum, the Botanical Garden and more ...",35704934,Hans,2015-06-13,"Amsterdam, Netherlands",I am a host in the centre of Amsterdam. Have a look!,within an hour,100%,81%,t,,1.0,1.0,"['email', 'phone']",t,t,"Amsterdam, Noord-Holland, Netherlands",Centrum-Oost,52.37046,4.91136,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Private entrance"", ""Wine glasses"", ""Toaster"", ""Ceiling fan"", ""Paid parking off premises"", ""Coffee maker"", ""Central heating"", ""Philips sound system with aux"", ""Shampoo"", ""Kitchen"", ""Long term stays allowed"", ""Hangers"", ""Laundromat nearby"", ""Piano"", ""TV with standard cable"", ""Hot water kettle"", ""Luggage dropoff allowed"", ""Bed linens"", ""Fire extinguisher"", ""Cooking basics"", ""Hot water"", ""Books and reading material"", ""Wifi"", ""Waterfront"", ""Host greets you"", ""Microwave"", ""High chair"", ""Iron"", ""Coffee"", ""Hair dryer"", ""Private patio or balcony"", ""Board games"", ""Dedicated workspace"", ""Smoke alarm"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Essentials"", ""Extra pillows and blankets"", ""Drying rack for clothing"", ""Liebherr refrigerator"", ""Baby bath"", ""Dining table"", ""Clothing storage: closet"", ""Dishes and silverware""]",185.0,t,15,16,16,254,201,20,0,193.0,20.0,200.0,37000.0,2015-07-05,2025-01-19,4.9,4.92,4.94,4.99,4.99,4.92,4.77,1.71,Amsterdam
1237539303375392006,Generator - Superior Twin,"Enjoy comfort in our Superior Twin room at Generator Amsterdam, featuring 2 single beds perfect for sharing with a friend or travel partner. The room includes a private bathroom for your convenience, with towels and toiletries supplied. A hair dryer is also provided to ensure you have everything you need for a comfortable stay. This room offers a cozy and practical space for your visit to Amsterdam.","Generator Amsterdam is perfectly placed between Centrum and Oost boroughs, providing views of the Oosterpark’s scenic English garden right next door. From our budget hotel in Amsterdam it couldn’t be easier to get out and about; there’s ample public transport nearby to put you among the museums, music, nightlife and culture on offer in every corner.",251479377,Generator,2019-03-27,,"Generator Amsterdam is located in the up-and-coming eastern side of the city, overlooking Oosterpark. This former zoological university building can accommodate 564 guests in 168 twin and quadruple rooms, with en-suite bathrooms and incredible views of the surrounding area. There is also one luxury apartment for six people, with views of the park and a self-catered kitchen. It has flexible and spacious social areas, filled with creative design touches like glass-fronted elevators, a light and airy café and an outdoor terrace. We’ve turned the former lecture hall into an impressive chill-out lounge and bar, while the old library is now a relaxation and private events room. The basement and café are now dining destinations and the original boiler room has become a secret late night bar.

",within an hour,100%,100%,f,Oosterparkbuurt,14.0,22.0,"['email', 'phone']",t,t,"Amsterdam, Noord-Holland, Netherlands",Centrum-Oost,52.36222015893068,4.913920312155085,Room in hotel,Private room,2,1.0,1 shared bath,1.0,1.0,"[""Smoke alarm"", ""Heating"", ""Hot water"", ""Wifi"", ""Carbon monoxide alarm"", ""Room-darkening shades"", ""Clothing storage"", ""Hair dryer"", ""Shampoo"", ""Air conditioning""]",156.0,t,27,49,74,343,1,1,0,282.0,1.0,8.0,1248.0,2024-12-23,2024-12-23,5.0,5.0,5.0,5.0,4.0,5.0,4.0,0.42,Amsterdam
919435676889762419,Bright and stylish apartment,"Welcome to our peaceful and typical Amsterdam-style apartment in Bos en Lommer, Amsterdam. The stylish and bright apartment is centrally located and offers 1 bedroom (2 guests), a study room with 2 desks, a modern bathroom with shower, and a sofa bed (1 guest). The cozy kitchen has appliances and there's a washer and dryer. Small balcony on the west. No pets, no smoking.  Shops are just around the corner, and there is a beautiful park at the end of the street.",,521398732,Yannick,2023-06-22,,,within a day,100%,38%,f,,1.0,1.0,"['email', 'phone']",t,t,,Bos en Lommer,52.3781834,4.8510263,Entire rental unit,Entire home/apt,3,1.5,1.5 baths,2.0,2.0,"[""HDTV with Chromecast"", ""Body soap"", ""Freezer"", ""Wine glasses"", ""Outdoor dining area"", ""Coffee maker: Nespresso"", ""Conditioner"", ""Central heating"", ""Shampoo"", ""Kitchen"", ""Paid street parking off premises"", ""Long term stays allowed"", ""Hangers"", ""Free dryer \u2013 In unit"", ""Hot water kettle"", ""Bed linens"", ""Fire extinguisher"", ""Cooking basics"", ""Dishwasher"", ""Free washer \u2013 In unit"", ""Induction stove"", ""Hot water"", ""Books and reading material"", ""Wifi"", ""Baking sheet"", ""Shower gel"", ""Coffee"", ""Outdoor furniture"", ""Hair dryer"", ""Private patio or balcony"", ""Board games"", ""Refrigerator"", ""Dedicated workspace"", ""Smoke alarm"", ""Cleaning products"", ""Bluetooth sound system"", ""Cleaning available during stay"", ""Carbon monoxide alarm"", ""First aid kit"", ""Essentials"", ""Extra pillows and blankets"", ""Drying rack for clothing"", ""Dining table"", ""Stainless steel single oven"", ""Dishes and silverware""]",232.0,t,0,0,0,40,4,2,0,0.0,2.0,16.0,3712.0,2023-09-19,2024-05-05,5.0,4.75,5.0,5.0,5.0,4.75,4.75,0.23,Amsterdam
